state_name,state_id,city,city_ascii,county_name,lat,lng,timezone,zips
Alabama,AL,Abanda,Abanda,Chambers,33.0926,-85.5253,America/Chicago,36276
Alabama,AL,Abbeville,Abbeville,Henry,31.5664,-85.2528,America/Chicago,36310
Alabama,AL,Adamsville,Adamsville,Jefferson,33.6073,-86.974,America/Chicago,35224 35005 35060 35073
Alabama,AL,Addison,Addison,Winston,34.2017,-87.1765,America/Chicago,35540
Alabama,AL,Akron,Akron,Hale,32.8785,-87.7429,America/Chicago,35441
Alabama,AL,Alabaster,Alabaster,Shelby,33.2198,-86.8225,America/Chicago,35114 35007
Alabama,AL,Albertville,Albertville,Marshall,34.2633,-86.2108,America/Chicago,35951 35950
Alabama,AL,Alexander City,Alexander City,Tallapoosa,32.9229,-85.9358,America/Chicago,35010 35011
Alabama,AL,Alexandria,Alexandria,Calhoun,33.7675,-85.8792,America/Chicago,36265 36250
Alabama,AL,Aliceville,Aliceville,Pickens,33.1237,-88.1593,America/Chicago,35442
Alabama,AL,Allgood,Allgood,Blount,33.9064,-86.5178,America/Chicago,35013 35121
Alabama,AL,Altoona,Altoona,Etowah,34.0308,-86.3179,America/Chicago,35952
Alabama,AL,Andalusia,Andalusia,Covington,31.3102,-86.4781,America/Chicago,36420 36421
Alabama,AL,Anderson,Anderson,Lauderdale,34.9147,-87.2716,America/Chicago,35610
Alabama,AL,Anniston,Anniston,Calhoun,33.6712,-85.8135,America/Chicago,36201 36206 36207 36205 36204
Alabama,AL,Arab,Arab,Marshall,34.3309,-86.4991,America/Chicago,35016
Alabama,AL,Ardmore,Ardmore,Limestone,34.9847,-86.8373,America/Chicago,35739
Alabama,AL,Argo,Argo,St. Clair,33.6963,-86.5063,America/Chicago,35173 35120
Alabama,AL,Ariton,Ariton,Dale,31.5978,-85.7131,America/Chicago,36311
Alabama,AL,Arley,Arley,Winston,34.0885,-87.2075,America/Chicago,35541
Alabama,AL,Ashford,Ashford,Houston,31.1858,-85.2359,America/Chicago,36312
Alabama,AL,Ashland,Ashland,Clay,33.2703,-85.8337,America/Chicago,36251
Alabama,AL,Ashville,Ashville,St. Clair,33.8331,-86.2698,America/Chicago,35953 35987
Alabama,AL,Athens,Athens,Limestone,34.7843,-86.9503,America/Chicago,35611 35613 35612
Alabama,AL,Atmore,Atmore,Escambia,31.0927,-87.4762,America/Chicago,36503 36502 36504
Alabama,AL,Attalla,Attalla,Etowah,34.005,-86.1039,America/Chicago,35954
Alabama,AL,Auburn,Auburn,Lee,32.6087,-85.4903,America/Chicago,36849 36832 36830 36831
Alabama,AL,Autaugaville,Autaugaville,Autauga,32.432,-86.6578,America/Chicago,36003
Alabama,AL,Avon,Avon,Houston,31.1797,-85.279,America/Chicago,36312
Alabama,AL,Axis,Axis,Mobile,30.9309,-88.018,America/Chicago,36505
Alabama,AL,Babbie,Babbie,Covington,31.3022,-86.3229,America/Chicago,36467 36421
Alabama,AL,Baileyton,Baileyton,Cullman,34.2609,-86.6083,America/Chicago,35019
Alabama,AL,Bakerhill,Bakerhill,Barbour,31.7769,-85.2955,America/Chicago,36027
Alabama,AL,Ballplay,Ballplay,Etowah,34.0179,-85.7852,America/Chicago,35903 36272
Alabama,AL,Banks,Banks,Pike,31.8132,-85.8364,America/Chicago,36005
Alabama,AL,Bay Minette,Bay Minette,Baldwin,30.893,-87.7912,America/Chicago,36507
Alabama,AL,Bayou La Batre,Bayou La Batre,Mobile,30.4126,-88.2611,America/Chicago,36544 36509
Alabama,AL,Bear Creek,Bear Creek,Marion,34.2651,-87.7164,America/Chicago,35581 35543
Alabama,AL,Beatrice,Beatrice,Monroe,31.7332,-87.209,America/Chicago,36425
Alabama,AL,Beaverton,Beaverton,Lamar,33.9354,-88.0218,America/Chicago,35544
Alabama,AL,Belgreen,Belgreen,Franklin,34.4767,-87.8653,America/Chicago,35653
Alabama,AL,Belk,Belk,Fayette,33.6517,-87.9286,America/Chicago,35545 35555
Alabama,AL,Bellamy,Bellamy,Sumter,32.4582,-88.1277,America/Chicago,35470 36901
Alabama,AL,Belle Fontaine,Belle Fontaine,Mobile,30.492,-88.1131,America/Chicago,36582
Alabama,AL,Benton,Benton,Lowndes,32.3078,-86.818,America/Chicago,36785
Alabama,AL,Berlin,Berlin,Cullman,34.1862,-86.7473,America/Chicago,35058 35055
Alabama,AL,Berry,Berry,Fayette,33.6623,-87.6079,America/Chicago,35546
Alabama,AL,Bessemer,Bessemer,Jefferson,33.3712,-86.9728,America/Chicago,35022 35020
Alabama,AL,Billingsley,Billingsley,Autauga,32.661,-86.7087,America/Chicago,36006
Alabama,AL,Birmingham,Birmingham,Jefferson,33.5279,-86.7971,America/Chicago,35218 35214 35215 35217 35210 35211 35212 35213 35242 35224 35221 35222 35254 35203 35207 35206 35205 35204 35209 35208 35243 35094 35068 35061 35228 35234 35235 35233 35249 35201 35202 35220 35232 35238 35246 35255 35259 35261 35270 35282 35283 35285 35287 35290 35291 35292 35294 35295 35298
Alabama,AL,Black,Black,Geneva,31.0099,-85.744,America/Chicago,36314
Alabama,AL,Blountsville,Blountsville,Blount,34.0814,-86.5867,America/Chicago,35031
Alabama,AL,Blue Ridge,Blue Ridge,Elmore,32.501,-86.1839,America/Chicago,36093
Alabama,AL,Blue Springs,Blue Springs,Barbour,31.6635,-85.5035,America/Chicago,36374 36017
Alabama,AL,Boaz,Boaz,Marshall,34.1985,-86.1529,America/Chicago,35957 35956
Alabama,AL,Boligee,Boligee,Greene,32.7699,-88.0264,America/Chicago,35443
Alabama,AL,Bon Air,Bon Air,Talladega,33.2621,-86.3319,America/Chicago,35150 35044 35032
Alabama,AL,Bon Secour,Bon Secour,Baldwin,30.3222,-87.7271,America/Chicago,36511 36535
Alabama,AL,Boykin,Boykin,Wilcox,32.0696,-87.2915,America/Chicago,36723
Alabama,AL,Brantley,Brantley,Crenshaw,31.5823,-86.2569,America/Chicago,36009
Alabama,AL,Brantleyville,Brantleyville,Shelby,33.2196,-86.882,America/Chicago,35114
Alabama,AL,Brent,Brent,Bibb,32.9421,-87.1753,America/Chicago,35042 35034
Alabama,AL,Brewton,Brewton,Escambia,31.1113,-87.0737,America/Chicago,36426 36427
Alabama,AL,Bridgeport,Bridgeport,Jackson,34.9496,-85.7243,America/Chicago,35740
Alabama,AL,Brighton,Brighton,Jefferson,33.4396,-86.9454,America/Chicago,35020
Alabama,AL,Brilliant,Brilliant,Marion,34.0256,-87.7691,America/Chicago,35594 35548
Alabama,AL,Bristow Cove,Bristow Cove,Etowah,34.1092,-86.241,America/Chicago,35956
Alabama,AL,Brook Highland,Brook Highland,Shelby,33.4359,-86.6849,America/Chicago,35242
Alabama,AL,Brookside,Brookside,Jefferson,33.6372,-86.9002,America/Chicago,35214 35117 35073 35036
Alabama,AL,Brookwood,Brookwood,Tuscaloosa,33.2398,-87.3277,America/Chicago,35444
Alabama,AL,Broomtown,Broomtown,Cherokee,34.3657,-85.5322,America/Chicago,35973
Alabama,AL,Brundidge,Brundidge,Pike,31.7182,-85.8178,America/Chicago,36010
Alabama,AL,Bucks,Bucks,Mobile,31.0169,-88.0249,America/Chicago,36512 36560
Alabama,AL,Butler,Butler,Choctaw,32.0965,-88.2108,America/Chicago,36904
Alabama,AL,Calera,Calera,Shelby,33.1254,-86.7449,America/Chicago,35040
Alabama,AL,Calvert,Calvert,Washington,31.154,-88.0169,America/Chicago,36513 36560
Alabama,AL,Camden,Camden,Wilcox,32.0007,-87.2967,America/Chicago,36726
Alabama,AL,Camp Hill,Camp Hill,Tallapoosa,32.8002,-85.6536,America/Chicago,36850
Alabama,AL,Carbon Hill,Carbon Hill,Walker,33.8944,-87.5224,America/Chicago,35549
Alabama,AL,Cardiff,Cardiff,Jefferson,33.6473,-86.9308,America/Chicago,35073
Alabama,AL,Carlisle-Rockledge,Carlisle-Rockledge,Etowah,34.114,-86.1191,America/Chicago,35956 35954
Alabama,AL,Carlton,Carlton,Clarke,31.343,-87.8378,America/Chicago,36545
Alabama,AL,Carolina,Carolina,Covington,31.2337,-86.5227,America/Chicago,36420
Alabama,AL,Carrollton,Carrollton,Pickens,33.2619,-88.0951,America/Chicago,35447
Alabama,AL,Castleberry,Castleberry,Conecuh,31.3001,-87.0269,America/Chicago,36432
Alabama,AL,Catherine,Catherine,Wilcox,32.186,-87.4699,America/Chicago,36728
Alabama,AL,Cedar Bluff,Cedar Bluff,Cherokee,34.2217,-85.5882,America/Chicago,35959
Alabama,AL,Center Point,Center Point,Jefferson,33.6447,-86.6852,America/Chicago,35215
Alabama,AL,Centre,Centre,Cherokee,34.1537,-85.6689,America/Chicago,35960
Alabama,AL,Centreville,Centreville,Bibb,32.9598,-87.1334,America/Chicago,35042
Alabama,AL,Chatom,Chatom,Washington,31.4691,-88.246,America/Chicago,36518
Alabama,AL,Chelsea,Chelsea,Shelby,33.3262,-86.63,America/Chicago,35051 35043
Alabama,AL,Cherokee,Cherokee,Colbert,34.7577,-87.967,America/Chicago,35616
Alabama,AL,Chickasaw,Chickasaw,Mobile,30.7715,-88.0793,America/Chicago,36611 36671
Alabama,AL,Childersburg,Childersburg,Talladega,33.2962,-86.3456,America/Chicago,35044
Alabama,AL,Choccolocco,Choccolocco,Calhoun,33.6683,-85.7128,America/Chicago,36207 36254
Alabama,AL,Chunchula,Chunchula,Mobile,30.9237,-88.2072,America/Chicago,36521
Alabama,AL,Citronelle,Citronelle,Mobile,31.0952,-88.2467,America/Chicago,36522
Alabama,AL,Clanton,Clanton,Chilton,32.8444,-86.6233,America/Chicago,35045 35046
Alabama,AL,Clay,Clay,Jefferson,33.6951,-86.609,America/Chicago,35173 35126
Alabama,AL,Clayhatchee,Clayhatchee,Dale,31.2434,-85.7136,America/Chicago,36322
Alabama,AL,Clayton,Clayton,Barbour,31.8823,-85.4605,America/Chicago,36016
Alabama,AL,Cleveland,Cleveland,Blount,33.9964,-86.5671,America/Chicago,35049 35121
Alabama,AL,Clio,Clio,Barbour,31.7085,-85.6109,America/Chicago,36017
Alabama,AL,Coaling,Coaling,Tuscaloosa,33.1641,-87.3534,America/Chicago,35453 35449
Alabama,AL,Coats Bend,Coats Bend,Etowah,34.0774,-85.8742,America/Chicago,35901
Alabama,AL,Coffee Springs,Coffee Springs,Geneva,31.1664,-85.9103,America/Chicago,36318
Alabama,AL,Coffeeville,Coffeeville,Clarke,31.7666,-88.0861,America/Chicago,36524
Alabama,AL,Coker,Coker,Tuscaloosa,33.2446,-87.68,America/Chicago,35452
Alabama,AL,Collinsville,Collinsville,DeKalb,34.2664,-85.8679,America/Chicago,35961
Alabama,AL,Colony,Colony,Cullman,33.9413,-86.9022,America/Chicago,35077
Alabama,AL,Columbia,Columbia,Houston,31.2968,-85.1103,America/New_York,36319
Alabama,AL,Columbiana,Columbiana,Shelby,33.193,-86.6114,America/Chicago,35051
Alabama,AL,Concord,Concord,Jefferson,33.4674,-87.0392,America/Chicago,35023
Alabama,AL,Coosada,Coosada,Elmore,32.4984,-86.3279,America/Chicago,36020
Alabama,AL,Cordova,Cordova,Walker,33.7613,-87.1926,America/Chicago,35550
Alabama,AL,Cottondale,Cottondale,Tuscaloosa,33.1923,-87.4543,America/Chicago,35404 35453
Alabama,AL,Cottonwood,Cottonwood,Houston,31.0552,-85.3008,America/Chicago,36320
Alabama,AL,County Line,County Line,Blount,33.8208,-86.7195,America/Chicago,35172
Alabama,AL,Courtland,Courtland,Lawrence,34.6703,-87.326,America/Chicago,35618
Alabama,AL,Cowarts,Cowarts,Houston,31.2034,-85.3057,America/Chicago,36303 36321
Alabama,AL,Creola,Creola,Mobile,30.8906,-88.0132,America/Chicago,36525
Alabama,AL,Crossville,Crossville,DeKalb,34.2852,-85.9996,America/Chicago,35962
Alabama,AL,Cuba,Cuba,Sumter,32.441,-88.3755,America/Chicago,36907
Alabama,AL,Cullman,Cullman,Cullman,34.1775,-86.8407,America/Chicago,35058 35057 35055 35056
Alabama,AL,Cullomburg,Cullomburg,Choctaw,31.7131,-88.2917,America/Chicago,36919
Alabama,AL,Cusseta,Cusseta,Chambers,32.7876,-85.3057,America/Chicago,36852
Alabama,AL,Dadeville,Dadeville,Tallapoosa,32.8326,-85.7675,America/Chicago,36853
Alabama,AL,Daleville,Daleville,Dale,31.2915,-85.7117,America/Chicago,36322
Alabama,AL,Daphne,Daphne,Baldwin,30.6263,-87.8816,America/Chicago,36527 36526
Alabama,AL,Dauphin Island,Dauphin Island,Mobile,30.2525,-88.1438,America/Chicago,36528
Alabama,AL,Daviston,Daviston,Tallapoosa,33.0557,-85.6371,America/Chicago,36256
Alabama,AL,Dayton,Dayton,Marengo,32.351,-87.6416,America/Chicago,36738 36748
Alabama,AL,Deatsville,Deatsville,Elmore,32.5864,-86.3917,America/Chicago,36022
Alabama,AL,Decatur,Decatur,Morgan,34.5731,-86.9905,America/Chicago,35603 35601 35602 35609
Alabama,AL,Deer Park,Deer Park,Washington,31.2198,-88.3226,America/Chicago,36529
Alabama,AL,Delta,Delta,Clay,33.447,-85.6746,America/Chicago,36258
Alabama,AL,Demopolis,Demopolis,Marengo,32.498,-87.8298,America/Chicago,36732 36742
Alabama,AL,Detroit,Detroit,Lamar,34.0274,-88.1678,America/Chicago,35552
Alabama,AL,Dodge City,Dodge City,Cullman,34.0445,-86.8853,America/Chicago,35057 35077
Alabama,AL,Dora,Dora,Walker,33.7288,-87.0842,America/Chicago,35130 35062
Alabama,AL,Dothan,Dothan,Houston,31.2336,-85.407,America/Chicago,36303 36301 36305 36321 36302 36304
Alabama,AL,Double Springs,Double Springs,Winston,34.1502,-87.391,America/Chicago,35553
Alabama,AL,Douglas,Douglas,Marshall,34.1705,-86.3224,America/Chicago,35957 35980 35964
Alabama,AL,Dozier,Dozier,Crenshaw,31.5031,-86.3694,America/Chicago,36028
Alabama,AL,Dunnavant,Dunnavant,Shelby,33.4977,-86.5421,America/Chicago,35094
Alabama,AL,Dutton,Dutton,Jackson,34.6062,-85.9119,America/Chicago,35744
Alabama,AL,Eagle Point,Eagle Point,Shelby,33.3937,-86.6779,America/Chicago,35242
Alabama,AL,East Brewton,East Brewton,Escambia,31.0906,-87.0556,America/Chicago,36426
Alabama,AL,East Point,East Point,Cullman,34.1857,-86.7928,America/Chicago,35055
Alabama,AL,Eclectic,Eclectic,Elmore,32.6387,-86.0387,America/Chicago,36024
Alabama,AL,Edgewater,Edgewater,Jefferson,33.5287,-86.9572,America/Chicago,35224
Alabama,AL,Edwardsville,Edwardsville,Cleburne,33.8409,-85.4523,America/Chicago,36262 36272 36261
Alabama,AL,Egypt,Egypt,Etowah,34.076,-86.1651,America/Chicago,35952 35956
Alabama,AL,Elba,Elba,Coffee,31.4172,-86.0759,America/Chicago,36323
Alabama,AL,Elberta,Elberta,Baldwin,30.3855,-87.5888,America/Chicago,36530
Alabama,AL,Eldridge,Eldridge,Walker,33.922,-87.6202,America/Chicago,35554
Alabama,AL,Elkmont,Elkmont,Limestone,34.9289,-86.9765,America/Chicago,35620
Alabama,AL,Elmore,Elmore,Elmore,32.5552,-86.3425,America/Chicago,36022 36025
Alabama,AL,Emelle,Emelle,Sumter,32.7287,-88.3165,America/Chicago,35459
Alabama,AL,Emerald Mountain,Emerald Mountain,Elmore,32.4396,-86.0857,America/Chicago,36093 36078
Alabama,AL,Enterprise,Enterprise,Coffee,31.3275,-85.8463,America/Chicago,36330 36331
Alabama,AL,Epes,Epes,Sumter,32.6906,-88.1405,America/Chicago,35460
Alabama,AL,Equality,Equality,Coosa,32.7634,-86.106,America/Chicago,36026
Alabama,AL,Ethelsville,Ethelsville,Pickens,33.4141,-88.2161,America/Chicago,35461
Alabama,AL,Eufaula,Eufaula,Barbour,31.9102,-85.1505,America/Chicago,36027 36072
Alabama,AL,Eunola,Eunola,Geneva,31.0326,-85.8409,America/Chicago,36340
Alabama,AL,Eutaw,Eutaw,Greene,32.8436,-87.8986,America/Chicago,35462
Alabama,AL,Eva,Eva,Morgan,34.3272,-86.7614,America/Chicago,35621
Alabama,AL,Evergreen,Evergreen,Conecuh,31.4342,-86.9723,America/Chicago,36401
Alabama,AL,Excel,Excel,Monroe,31.4264,-87.3433,America/Chicago,36460 36445 36439
Alabama,AL,Fairfield,Fairfield,Jefferson,33.4747,-86.9194,America/Chicago,35064
Alabama,AL,Fairford,Fairford,Washington,31.178,-88.0728,America/Chicago,36553
Alabama,AL,Fairhope,Fairhope,Baldwin,30.5209,-87.8813,America/Chicago,36532 36559
Alabama,AL,Fairview,Fairview,Cullman,34.2501,-86.6846,America/Chicago,35058
Alabama,AL,Falkville,Falkville,Morgan,34.3793,-86.9086,America/Chicago,35622
Alabama,AL,Faunsdale,Faunsdale,Marengo,32.4576,-87.5938,America/Chicago,36738
Alabama,AL,Fayette,Fayette,Fayette,33.6943,-87.8307,America/Chicago,35555
Alabama,AL,Fayetteville,Fayetteville,Talladega,33.1643,-86.4412,America/Chicago,35151 35044
Alabama,AL,Fitzpatrick,Fitzpatrick,Bullock,32.2113,-85.8784,America/Chicago,36029
Alabama,AL,Five Points,Five Points,Chambers,33.0173,-85.3516,America/Chicago,36855
Alabama,AL,Flomaton,Flomaton,Escambia,31.0127,-87.2541,America/Chicago,36441
Alabama,AL,Florala,Florala,Covington,31.0176,-86.3138,America/Chicago,36442
Alabama,AL,Florence,Florence,Lauderdale,34.8303,-87.6655,America/Chicago,35632 35633 35630 35631
Alabama,AL,Foley,Foley,Baldwin,30.3983,-87.665,America/Chicago,36535 36580 36536
Alabama,AL,Forestdale,Forestdale,Jefferson,33.5737,-86.9,America/Chicago,35214 35005 35231
Alabama,AL,Forkland,Forkland,Greene,32.6489,-87.8671,America/Chicago,36740
Alabama,AL,Fort Deposit,Fort Deposit,Lowndes,31.9863,-86.5664,America/Chicago,36032
Alabama,AL,Fort Payne,Fort Payne,DeKalb,34.4559,-85.6965,America/Chicago,35967 35968
Alabama,AL,Fort Rucker,Fort Rucker,Dale,31.3428,-85.7154,America/Chicago,36362
Alabama,AL,Franklin,Franklin,Macon,32.4513,-85.7864,America/Chicago,36083
Alabama,AL,Fredonia,Fredonia,Chambers,32.9861,-85.2912,America/Chicago,36855 36863
Alabama,AL,Frisco City,Frisco City,Monroe,31.4353,-87.4037,America/Chicago,36445
Alabama,AL,Fruitdale,Fruitdale,Washington,31.3429,-88.4108,America/Chicago,36539
Alabama,AL,Fruithurst,Fruithurst,Cleburne,33.7295,-85.4313,America/Chicago,36262
Alabama,AL,Fulton,Fulton,Clarke,31.7916,-87.7396,America/Chicago,36446 36451
Alabama,AL,Fultondale,Fultondale,Jefferson,33.6174,-86.8014,America/Chicago,35217 35119 35068
Alabama,AL,Fyffe,Fyffe,DeKalb,34.449,-85.9052,America/Chicago,35971
Alabama,AL,Gadsden,Gadsden,Etowah,34.0086,-86.0157,America/Chicago,35901 35903 35904 35902
Alabama,AL,Gainesville,Gainesville,Sumter,32.8149,-88.1608,America/Chicago,35464
Alabama,AL,Gallant,Gallant,Etowah,34.0013,-86.2304,America/Chicago,35972
Alabama,AL,Gantt,Gantt,Covington,31.4092,-86.4842,America/Chicago,36038 36421
Alabama,AL,Garden City,Garden City,Cullman,34.015,-86.7493,America/Chicago,35077 35070
Alabama,AL,Gardendale,Gardendale,Jefferson,33.6677,-86.8069,America/Chicago,35071 35119
Alabama,AL,Gaylesville,Gaylesville,Cherokee,34.2665,-85.5603,America/Chicago,35973
Alabama,AL,Geiger,Geiger,Sumter,32.8696,-88.3133,America/Chicago,35459
Alabama,AL,Geneva,Geneva,Geneva,31.0437,-85.8763,America/Chicago,36340
Alabama,AL,Georgiana,Georgiana,Butler,31.6391,-86.7468,America/Chicago,36033
Alabama,AL,Geraldine,Geraldine,DeKalb,34.3579,-86.0037,America/Chicago,35974
Alabama,AL,Gilbertown,Gilbertown,Choctaw,31.8663,-88.3075,America/Chicago,36908
Alabama,AL,Glen Allen,Glen Allen,Fayette,33.8922,-87.7329,America/Chicago,35594 35554 35559
Alabama,AL,Glencoe,Glencoe,Etowah,33.9447,-85.9322,America/Chicago,35903 35905
Alabama,AL,Glenwood,Glenwood,Crenshaw,31.6675,-86.173,America/Chicago,36035 36034
Alabama,AL,Goldville,Goldville,Tallapoosa,33.0842,-85.7831,America/Chicago,36255 36256
Alabama,AL,Good Hope,Good Hope,Cullman,34.1102,-86.8662,America/Chicago,35057 35055 35077
Alabama,AL,Goodwater,Goodwater,Coosa,33.0608,-86.0516,America/Chicago,35072
Alabama,AL,Gordo,Gordo,Pickens,33.3221,-87.904,America/Chicago,35466
Alabama,AL,Gordon,Gordon,Houston,31.1436,-85.0925,America/Chicago,36343
Alabama,AL,Gordonville,Gordonville,Lowndes,32.1489,-86.6995,America/Chicago,36040
Alabama,AL,Goshen,Goshen,Pike,31.7182,-86.1242,America/Chicago,36035
Alabama,AL,Graham,Graham,Randolph,33.4552,-85.323,America/Chicago,36263
Alabama,AL,Grand Bay,Grand Bay,Mobile,30.4717,-88.345,America/Chicago,36541
Alabama,AL,Grant,Grant,Marshall,34.519,-86.2492,America/Chicago,35747
Alabama,AL,Grayson Valley,Grayson Valley,Jefferson,33.6467,-86.6417,America/Chicago,35235
Alabama,AL,Graysville,Graysville,Jefferson,33.6567,-86.9665,America/Chicago,35117 35073
Alabama,AL,Greensboro,Greensboro,Hale,32.7014,-87.595,America/Chicago,36744
Alabama,AL,Greenville,Greenville,Butler,31.8437,-86.638,America/Chicago,36037
Alabama,AL,Grimes,Grimes,Dale,31.2999,-85.4503,America/Chicago,36303 36350
Alabama,AL,Grove Hill,Grove Hill,Clarke,31.7006,-87.7748,America/Chicago,36451
Alabama,AL,Gu-Win,Gu-Win,Marion,33.9443,-87.8705,America/Chicago,35563 35594
Alabama,AL,Guin,Guin,Marion,33.9832,-87.9023,America/Chicago,35563
Alabama,AL,Gulf Shores,Gulf Shores,Baldwin,30.2764,-87.7017,America/Chicago,36542 36547
Alabama,AL,Gulfcrest,Gulfcrest,Mobile,30.9925,-88.2399,America/Chicago,36521
Alabama,AL,Guntersville,Guntersville,Marshall,34.3671,-86.2637,America/Chicago,35976
Alabama,AL,Gurley,Gurley,Madison,34.7072,-86.3768,America/Chicago,35748
Alabama,AL,Hackleburg,Hackleburg,Marion,34.2693,-87.8303,America/Chicago,35564
Alabama,AL,Hackneyville,Hackneyville,Tallapoosa,33.0567,-85.9312,America/Chicago,35072 35010
Alabama,AL,Haleburg,Haleburg,Henry,31.4099,-85.1381,America/Chicago,36319
Alabama,AL,Haleyville,Haleyville,Winston,34.2331,-87.6175,America/Chicago,35565
Alabama,AL,Hamilton,Hamilton,Marion,34.1346,-87.9755,America/Chicago,35570
Alabama,AL,Hammondville,Hammondville,DeKalb,34.5688,-85.6394,America/Chicago,35989
Alabama,AL,Hanceville,Hanceville,Cullman,34.0632,-86.7645,America/Chicago,35077
Alabama,AL,Hanover,Hanover,Coosa,33.0029,-86.199,America/Chicago,35072 35136
Alabama,AL,Harpersville,Harpersville,Shelby,33.3184,-86.4286,America/Chicago,35078
Alabama,AL,Hartford,Hartford,Geneva,31.1055,-85.6916,America/Chicago,36344
Alabama,AL,Hartselle,Hartselle,Morgan,34.4391,-86.9396,America/Chicago,35640
Alabama,AL,Harvest,Harvest,Madison,34.8558,-86.752,America/Chicago,35749
Alabama,AL,Hatton,Hatton,Lawrence,34.5611,-87.4136,America/Chicago,35672
Alabama,AL,Hayden,Hayden,Blount,33.8818,-86.7842,America/Chicago,35180 35079
Alabama,AL,Hayneville,Hayneville,Lowndes,32.1822,-86.5787,America/Chicago,36040
Alabama,AL,Hazel Green,Hazel Green,Madison,34.9236,-86.5671,America/Chicago,35761 35750
Alabama,AL,Headland,Headland,Henry,31.3501,-85.3523,America/Chicago,36345
Alabama,AL,Heath,Heath,Covington,31.3579,-86.4673,America/Chicago,36421
Alabama,AL,Heflin,Heflin,Cleburne,33.647,-85.5698,America/Chicago,36264
Alabama,AL,Helena,Helena,Shelby,33.2837,-86.8791,America/Chicago,35022 35080
Alabama,AL,Henagar,Henagar,DeKalb,34.6306,-85.7413,America/Chicago,35978
Alabama,AL,Highland Lake,Highland Lake,Blount,33.8876,-86.4244,America/Chicago,35121
Alabama,AL,Highland Lakes,Highland Lakes,Shelby,33.3973,-86.6495,America/Chicago,35242
Alabama,AL,Hillsboro,Hillsboro,Lawrence,34.6407,-87.1838,America/Chicago,35643
Alabama,AL,Hissop,Hissop,Coosa,32.8815,-86.1285,America/Chicago,35136 35089
Alabama,AL,Hobson,Hobson,Washington,31.4836,-88.1513,America/Chicago,36518
Alabama,AL,Hobson City,Hobson City,Calhoun,33.6148,-85.8561,America/Chicago,36203 36201
Alabama,AL,Hodges,Hodges,Franklin,34.334,-87.9299,America/Chicago,35571
Alabama,AL,Hokes Bluff,Hokes Bluff,Etowah,33.9902,-85.8639,America/Chicago,35903 35905
Alabama,AL,Hollins,Hollins,Clay,33.1214,-86.129,America/Chicago,35072
Alabama,AL,Hollis Crossroads,Hollis Crossroads,Cleburne,33.5231,-85.6437,America/Chicago,36264 36258
Alabama,AL,Holly Pond,Holly Pond,Cullman,34.1696,-86.6125,America/Chicago,35055 35083
Alabama,AL,Hollywood,Hollywood,Jackson,34.7195,-85.9641,America/Chicago,35769 35752
Alabama,AL,Holt,Holt,Tuscaloosa,33.2302,-87.4827,America/Chicago,35404
Alabama,AL,Holtville,Holtville,Elmore,32.6314,-86.3268,America/Chicago,36092 36022
Alabama,AL,Homewood,Homewood,Jefferson,33.4619,-86.809,America/Chicago,35229 35209 35219 35293
Alabama,AL,Hoover,Hoover,Jefferson,33.3763,-86.8068,America/Chicago,35216 35244 35242 35226 35236 35260
Alabama,AL,Horn Hill,Horn Hill,Covington,31.2382,-86.3211,America/Chicago,36467
Alabama,AL,Hueytown,Hueytown,Jefferson,33.4239,-87.022,America/Chicago,35023
Alabama,AL,Huguley,Huguley,Chambers,32.8431,-85.2396,America/Chicago,36863
Alabama,AL,Huntsville,Huntsville,Madison,34.6981,-86.6412,America/Chicago,35801 35803 35802 35805 35806 35741 35824 35763 35757 35756 35810 35811 35816 35896 35742 35762 35804 35807 35809 35814 35815 35893 35894 35895 35897 35899
Alabama,AL,Hurtsboro,Hurtsboro,Russell,32.2401,-85.4147,America/Chicago,36860
Alabama,AL,Hytop,Hytop,Jackson,34.8965,-86.088,America/Chicago,35768
Alabama,AL,Ider,Ider,DeKalb,34.7026,-85.669,America/Chicago,35981 35978
Alabama,AL,Indian Springs Village,Indian Springs Village,Shelby,33.359,-86.7492,America/Chicago,35242 35124
Alabama,AL,Irondale,Irondale,Jefferson,33.5439,-86.6606,America/Chicago,35210 35015
Alabama,AL,Ivalee,Ivalee,Etowah,34.0372,-86.1472,America/Chicago,35954
Alabama,AL,Jackson,Jackson,Clarke,31.5318,-87.8915,America/Chicago,36545
Alabama,AL,Jacksons' Gap,Jacksons' Gap,Tallapoosa,32.8831,-85.8151,America/Chicago,36861
Alabama,AL,Jacksonville,Jacksonville,Calhoun,33.8088,-85.7545,America/Chicago,36265
Alabama,AL,Jasper,Jasper,Walker,33.8508,-87.271,America/Chicago,35503 35504 35501 35502
Alabama,AL,Jemison,Jemison,Chilton,32.9696,-86.7339,America/Chicago,35085
Alabama,AL,Joppa,Joppa,Cullman,34.2982,-86.5506,America/Chicago,35016 35087
Alabama,AL,Kansas,Kansas,Walker,33.9029,-87.5568,America/Chicago,35549 35573
Alabama,AL,Kellyton,Kellyton,Coosa,32.9791,-86.0358,America/Chicago,35089
Alabama,AL,Kennedy,Kennedy,Lamar,33.581,-87.9859,America/Chicago,35574
Alabama,AL,Killen,Killen,Lauderdale,34.8607,-87.5268,America/Chicago,35645
Alabama,AL,Kimberly,Kimberly,Jefferson,33.7758,-86.7964,America/Chicago,35071 35091 35116
